BOOKMARK_NUMBER_VC,TAG_NAME_VC,TITLE_VC,ID_N
I90-T-2018/03/29-5114,YELLOW,unknown UAL1919 - I90,539800
A90-T-2018/03/27-7131,YELLOW,JBU1526 JZA48 - A90,539804
M98-T-2018/03/26-8090,YELLOW,DAL2829 GJS6284 - M98,539810
NCT-T-2018/03/30-6965,YELLOW,JBU578 SKW5994 - NCT,539816
N90-T-2018/03/31-4035,YELLOW,N355MF N1JS - N90,539827
MIA-T-2018/03/28-9863,YELLOW,N49394 unknown - MIA,539833
MYR-T-2018/03/28-5561,YELLOW,M12 M6 - MYR,539839
MKE-T-2018/03/28-3207,YELLOW,unknown X01G - MKE,539842
MYR-T-2018/03/27-5080,YELLOW,M12 A50 - MYR,539846
CLT-T-2018/03/26-7145,YELLOW,JIA5226 JIA5241 - CLT,539860
MYR-T-2018/03/27-2935,YELLOW,A50 M12 - MYR,539869
U90-T-2018/03/28-3985,YELLOW,VADR1 unknown - U90,539870
P31-T-2018/03/27-3169,YELLOW,VV8E067 unknown - P31,539875
PHL-T-2018/03/26-1593,YELLOW,N9796H N585D - PHL,539880
I90-T-2018/03/25-9921,YELLOW,ASQ4291 unknown - I90,539881
A80-T-2018/03/31-8790,YELLOW,DAL1442 DAL2720 - A80,539882
I90-T-2018/03/31-8158,YELLOW,UAL1895 ASH6256 - I90,539883
BTV-T-2018/03/30-7336,YELLOW,N109DC N9422E - BTV,539884
I90-T-2018/03/25-2994,YELLOW,unknown N402A - I90,539885
ELP-T-2018/03/27-8599,YELLOW,AP732 IH469 - ELP,539907
COS-T-2018/03/30-2605,YELLOW,N8081R N1090J - COS,539918
CLT-T-2018/03/26-4372,YELLOW,JIA5552 EDV3298 - CLT,539922
SDF-T-2018/03/28-9251,YELLOW,UPS1339 RPA4596 - SDF,539923
C90-T-2018/03/29-7790,YELLOW,ENY3781 ENY3607 - C90,539925
P31-T-2018/03/27-6780,YELLOW,VV8E051 unknown - P31,539928
NCT-T-2018/03/30-3574,YELLOW,SWA5867 N148DW - NCT,539930
CRW-T-2018/03/29-9923,YELLOW,N704LU ANVIL41 - CRW,539940
D21-T-2018/03/27-6710,YELLOW,AAL406 DAL1082 - D21,539945
D01-T-2018/03/26-3508,YELLOW,unknown N795HC - D01,539949
EUG-T-2018/03/31-2736,YELLOW,N222CA unknown - EUG,539951
ELP-T-2018/03/28-7892,YELLOW,IH654 ID066 - ELP,539977
P31-T-2018/03/28-7392,YELLOW,SH070 RN079 - P31,539984
CLT-T-2018/03/27-8666,YELLOW,JIA5268 JIA5561 - CLT,539992
M98-T-2018/03/30-7856,YELLOW,SKW4577 DAL494 - M98,540002
LFT-T-2018/03/31-0168,YELLOW,SKW4557 unknown - LFT,540003
CLT-T-2018/03/27-6943,YELLOW,ABX3427 AAL2112 - CLT,540004
MYR-T-2018/03/28-0300,YELLOW,A60 M12 - MYR,540032
D01-T-2018/03/26-8410,YELLOW,TGR61 TGR54 - D01,540043
I90-T-2018/03/28-5413,YELLOW,LIFE4 SWA25 - I90,540048
D01-T-2018/03/25-8912,YELLOW,LN1076K unknown - D01,540061
MYR-T-2018/03/29-4358,YELLOW,M12 M6 - MYR,540063
C90-T-2018/03/28-9169,YELLOW,UAL1290 UAL1611 - C90,540070
D21-T-2018/03/28-6277,YELLOW,GJS6260 unknown - D21,540072
TPA-T-2018/03/28-9920,YELLOW,NS9 EA8 - TPA,540073
RDU-T-2018/03/30-8971,YELLOW,N159M N490AG - RDU,540076
BHM-T-2018/03/28-9844,YELLOW,EJA506 N76PC - BHM,540085
CLT-T-2018/03/28-4996,YELLOW,AAL653P JIA5350 - CLT,540088
GSO-T-2018/03/27-6489,YELLOW,unknown PA0347 - GSO,540091
N90-T-2018/03/31-4685,YELLOW,METRO22 LBRTY9 - N90,540092
M98-T-2018/03/30-3407,YELLOW,SKW194R unknown - M98,540096
PCT-T-2018/03/27-1648,YELLOW,AAL524 MUSL7 - PCT,540097
CMH-T-2018/03/26-9844,YELLOW,ENY3328 NKS1270 - CMH,540103
P80-T-2018/03/27-7038,YELLOW,N616MG unknown - P80,540109
I90-T-2018/03/26-5387,YELLOW,ASQ3988 UAL2017 - I90,540110
RDU-T-2018/03/30-1755,YELLOW,N221CH EDV3506 - RDU,540120
I90-T-2018/03/30-7813,YELLOW,N1DP N68L - I90,540126
I90-T-2018/03/29-1433,YELLOW,ASQ4163 ASH6064 - I90,540127
A90-T-2018/03/26-0768,YELLOW,AAL2114 KAP16 - A90,540136
M98-T-2018/03/25-3849,YELLOW,DAL971 N197HF - M98,540142
CLT-T-2018/03/29-2716,YELLOW,JIA5451 SNOP2 - CLT,540155
CLT-T-2018/03/27-2540,YELLOW,RPA4712 ATN4678 - CLT,540158
P31-T-2018/03/30-3742,YELLOW,TD583 TD76L - P31,540159
M98-T-2018/03/30-1323,YELLOW,N8095F unknown - M98,540160
C90-T-2018/03/28-3905,YELLOW,UAL2191 UAL2039 - C90,540162
N90-T-2018/03/28-4585,YELLOW,METRO21 LBRTY6 - N90,540163
CLT-T-2018/03/29-2352,YELLOW,AAL743 JIA5526 - CLT,540173
ELP-T-2018/03/28-1636,YELLOW,DK700 IH684 - ELP,540177
ABQ-T-2018/03/30-0026,YELLOW,N179TD N8250T - ABQ,540182
BOI-T-2018/03/28-5757,YELLOW,N4427R N106JM - BOI,540192
D01-T-2018/03/25-6954,YELLOW,unknown DCM6511 - D01,540195
CLT-T-2018/03/28-6636,YELLOW,AAL1785 JIA5632 - CLT,540199
D01-T-2018/03/27-1755,YELLOW,SKW5869 UAL1156 - D01,540200
I90-T-2018/03/28-5177,YELLOW,unknown ASQ4446 - I90,540206
D10-T-2018/03/30-1928,YELLOW,N313AA N29CR - D10,540216
CLT-T-2018/03/29-9966,YELLOW,JIA5479 ENY3858 - CLT,540225
M98-T-2018/03/25-4898,YELLOW,DAL120 SCX8677 - M98,540242
A90-T-2018/03/26-6763,YELLOW,UAE237 JBU1210 - A90,540255
C90-T-2018/03/29-4429,YELLOW,AAL2761 ASQ4125 - C90,540260
AUS-T-2018/03/29-4444,YELLOW,Z4SB Z81A - AUS,540268
NCT-T-2018/03/26-1420,YELLOW,unknown UAL234 - NCT,540269
NCT-T-2018/03/27-1363,YELLOW,unknown SKW5920 - NCT,540270
MYR-T-2018/03/29-4068,YELLOW,M12 M6 - MYR,540273
I90-T-2018/03/25-5672,YELLOW,unknown N667CS - I90,540289
SBA-T-2018/03/28-3294,YELLOW,N2918S N201ZL - SBA,540296
LYH-T-2018/03/28-9456,YELLOW,N1407D unknown - LYH,540304
MYR-T-2018/03/27-9095,YELLOW,M6 NKS921 - MYR,540316
FAY-T-2018/03/29-5786,YELLOW,unknown CAP3957 - FAY,540322
M98-T-2018/03/31-0825,YELLOW,DAL1504 ASQ5507 - M98,540330
RST-T-2018/03/29-0733,YELLOW,N2080P unknown - RST,540336
TPA-T-2018/03/29-3318,YELLOW,N1302U N5879J - TPA,540365
BOI-T-2018/03/28-4202,YELLOW,PAT863 unknown - BOI,540368
SAT-T-2018/03/29-8087,YELLOW,unknown BUCK1 - SAT,540374
BNA-T-2018/03/31-8301,YELLOW,SWA3276 N404CP - BNA,540379
GEG-B-2018/04/03-0002,YELLOW,X7275D unknown - GEG,541733
ICT-T-2018/04/05-6437,YELLOW,HUUK42 LN32HH - ICT,543790
CRP-T-2018/04/05-1680,YELLOW,RNGR831 unknown - CRP,543794
D10-T-2018/04/04-4085,YELLOW,unknown SKYT96Q - D10,543796
M98-T-2018/04/03-3272,YELLOW,SCX609 EDV3858 - M98,543815
I90-T-2018/04/03-2633,YELLOW,PHMED5 PHMED9 - I90,543821
M98-T-2018/04/07-9415,YELLOW,SKW4615 unknown - M98,543831
I90-T-2018/04/07-4734,YELLOW,UAL1234 ASQ4152 - I90,543844
RDU-T-2018/04/05-1103,YELLOW,N1561M EDV4092 - RDU,543863
I90-T-2018/04/05-0494,YELLOW,ASQ4396 UAL1045 - I90,543875
GPT-T-2018/04/02-6720,YELLOW,Z97AR unknown - GPT,543878
NCT-T-2018/04/01-6568,YELLOW,UAL1424 UAL223 - NCT,543880
D10-T-2018/04/06-4745,YELLOW,unknown N628DC - D10,543884
PHL-T-2018/04/05-3487,YELLOW,PDT4927 SWA1468 - PHL,543888
D21-T-2018/04/02-3068,YELLOW,SKW4612 SKW7411 - D21,543890
CMH-T-2018/04/05-8519,YELLOW,USC12 DAL1193 - CMH,543897
DSM-T-2018/04/07-7469,YELLOW,LOMA11 unknown - DSM,543900
CLT-T-2018/04/07-3836,YELLOW,JIA5552 JIA5124 - CLT,543901
I90-T-2018/04/04-6950,YELLOW,SKW4148 ASQ3987 - I90,543920
CLT-T-2018/04/04-3732,YELLOW,AAL658 AAL1344 - CLT,543921
MAF-T-2018/04/04-3827,YELLOW,N224SL unknown - MAF,543930
CLT-T-2018/04/04-2911,YELLOW,AAL780 unknown - CLT,543940
MYR-T-2018/04/05-6828,YELLOW,A90 A80 - MYR,543946
P80-T-2018/04/03-6678,YELLOW,N478ER N3555L - P80,543947
CLT-T-2018/04/06-4840,YELLOW,AAL1917 JIA5260 - CLT,543960
RDU-T-2018/04/03-0104,YELLOW,N591CA JBU2783 - RDU,543964
ZID-T-2018/04/04-7604,YELLOW,STING34 EDDIE62 - ZID,543976
C90-T-2018/04/04-4736,YELLOW,unknown SKW5487 - C90,543982
I90-T-2018/04/05-0187,YELLOW,unknown ASH6069 - I90,543996
CMH-T-2018/04/02-8927,YELLOW,MEDFLT2 SWA660 - CMH,544005
A90-T-2018/04/03-1878,YELLOW,SN25 SN5 - A90,544009
SBA-T-2018/04/07-4158,YELLOW,N5467U N2918S - SBA,544018
D01-T-2018/04/05-9420,YELLOW,TGR01 unknown - D01,544019
I90-T-2018/04/07-3635,YELLOW,AAL1491 ASQ3980 - I90,544021
P80-T-2018/04/02-2621,YELLOW,N208BA PWA225 - P80,544059
IND-T-2018/04/05-0975,YELLOW,SWA6521 FDX1619 - IND,544060
D01-T-2018/04/06-3789,YELLOW,unknown TGR56 - D01,544066
AUS-T-2018/04/03-3922,YELLOW,Z28U Z504A - AUS,544070
FAY-T-2018/04/06-5891,YELLOW,N8325V N34565 - FAY,544088
M98-T-2018/04/05-0900,YELLOW,DAL1995 DAL898 - M98,544089
CLT-T-2018/04/06-3767,YELLOW,AAL1626 JIA5457 - CLT,544101
MOB-T-2018/04/05-7822,YELLOW,C6575 VV8E060 - MOB,544109
RDU-T-2018/04/05-5370,YELLOW,N244ME LUNAR48 - RDU,544111
AZO-T-2018/04/02-8959,YELLOW,N122PW unknown - AZO,544130
MGM-T-2018/04/05-2524,YELLOW,N84DC unknown - MGM,544132
NCT-T-2018/04/06-4015,YELLOW,AAL2647 UAL650 - NCT,544133
P31-T-2018/04/05-4658,YELLOW,unknown DREAD81 - P31,544144
NCT-T-2018/04/02-1470,YELLOW,SKW5573 DAL522 - NCT,544187
ACY-T-2018/04/05-7118,YELLOW,unknown DEVIL11 - ACY,544188
CRP-T-2018/04/03-8725,YELLOW,N953RR MNTNA60 - CRP,544203
U90-T-2018/04/04-8564,YELLOW,HAWK21 unknown - U90,544210
BNA-T-2018/04/04-4581,YELLOW,N581MT unknown - BNA,544211
A80-T-2018/04/04-3167,YELLOW,CAP930 unknown - A80,544213
CLT-T-2018/04/07-0034,YELLOW,AAL2045 AAL2010 - CLT,544216
M98-T-2018/04/01-1076,YELLOW,DAL1590 SKW5737 - M98,544224
A80-T-2018/04/04-4638,YELLOW,DAL1725 DAL1160 - A80,544231
PIT-T-2018/04/05-3850,YELLOW,N326DS unknown - PIT,544241
COS-T-2018/04/02-9590,YELLOW,N7905N TALON60 - COS,544292
MGM-T-2018/04/03-4474,YELLOW,unknown BB247 - MGM,544295
CLT-T-2018/04/01-8780,YELLOW,JIA5064 ABX3427 - CLT,544304
M98-T-2018/04/06-2398,YELLOW,SKW3418 SKW4865 - M98,544308
ZHU-T-2018/04/05-5924,YELLOW,FERAL41 FERAL42 - ZHU,544314
DAB-T-2018/04/06-8733,YELLOW,N6580L unknown - DAB,544334
D21-T-2018/04/01-3346,YELLOW,DAL701 SKW4267 - D21,544336
I90-T-2018/04/03-3952,YELLOW,ASQ4390 ASH6338 - I90,544341
P31-T-2018/04/01-1968,YELLOW,unknown N900US - P31,544350
MYR-T-2018/04/01-0779,YELLOW,A95 A30 - MYR,544355
BOI-T-2018/04/07-3453,YELLOW,SANDMN1 unknown - BOI,544364
LAN-T-2018/04/02-4337,YELLOW,N78TF N54739 - LAN,544377
MOB-T-2018/04/03-3424,YELLOW,N224LS unknown - MOB,544385
LYH-T-2018/04/05-5446,YELLOW,LBTY143 LBTY166 - LYH,544394
N90-T-2018/04/07-6282,YELLOW,AAL1954 unknown - N90,544395
D21-T-2018/04/07-1353,YELLOW,DAL1655 DAL1851 - D21,544398
AUS-T-2018/04/05-2701,YELLOW,OPT365 COAX33 - AUS,544411
SAT-T-2018/04/01-9695,YELLOW,AAL1356 ZACARE1 - SAT,544416
M98-T-2018/04/05-0741,YELLOW,BMJ61 SKW4504 - M98,544418
NCT-T-2018/04/06-0523,YELLOW,ASA1182 SKW5691 - NCT,544428
S46-T-2018/04/04-0769,YELLOW,unknown BOE887 - S46,544444
COS-T-2018/04/04-1107,YELLOW,SHRYK45 SHRYK46 - COS,544451
D01-T-2018/04/05-7661,YELLOW,N711R unknown - D01,544459
ZMP-T-2018/04/07-0645,YELLOW,LOBO11 LOBO14 - ZMP,544470
TPA-T-2018/04/02-0378,YELLOW,AIR1 N7373G - TPA,544473
NCT-T-2018/04/01-0071,YELLOW,SWA4560 JBU577 - NCT,544478
SAT-T-2018/04/03-2151,YELLOW,unknown THING1 - SAT,544499
CLT-T-2018/04/06-7192,YELLOW,JIA5229 AAL1733 - CLT,544500
C90-T-2018/04/05-3876,YELLOW,unknown N2202Q - C90,544519
ELP-T-2018/04/05-0185,YELLOW,R720 AP733 - ELP,544538
S46-T-2018/04/05-9690,YELLOW,N746PC unknown - S46,544539
D21-T-2018/04/02-8650,YELLOW,EDV3292 GJS6194 - D21,544547
NCT-T-2018/04/04-1015,YELLOW,UAL1814 unknown - NCT,544549
D01-T-2018/04/02-2034,YELLOW,TGR23 TGR50 - D01,544551
I90-T-2018/04/06-6361,YELLOW,N0AM unknown - I90,544571
JAX-T-2018/04/02-2550,YELLOW,N15224 unknown - JAX,544584
CHS-T-2018/04/06-7862,YELLOW,N576LC N9150Z - CHS,544587
CAK-T-2018/04/06-0720,YELLOW,unknown SKW4684 - CAK,544607
D21-T-2018/04/02-0625,YELLOW,unknown N5337F - D21,544617
TYS-T-2018/04/05-5836,YELLOW,unknown LS1 - TYS,544618
MYR-T-2018/04/03-5764,YELLOW,A85 A80 - MYR,544625
SDF-T-2018/04/05-1971,YELLOW,KY6 unknown - SDF,544662
LYH-T-2018/04/02-2671,YELLOW,N276SA N712LU - LYH,544671
A80-T-2018/04/02-1148,YELLOW,OLV244 unknown - A80,544672
T75-T-2018/04/05-2068,YELLOW,ARCH1 ARCH4 - T75,544682
PBI-T-2018/04/04-4413,YELLOW,unknown unknown - PBI,544683
TPA-T-2018/04/06-8102,YELLOW,unknown AM2 - TPA,544704
S46-T-2018/04/07-3918,YELLOW,GRDN1 unknown - S46,544712
M98-T-2018/04/06-0542,YELLOW,N138KV RPA3475 - M98,544745
MYR-T-2018/04/02-7408,YELLOW,A30 A80 - MYR,544752
M98-T-2018/04/04-5241,YELLOW,DAL120 SKW3575 - M98,544760
BNA-T-2018/04/03-9394,YELLOW,unknown N40655 - BNA,544769
MYR-T-2018/04/01-8569,YELLOW,A10 A50 - MYR,544771
CRP-T-2018/04/04-8537,YELLOW,RR747 RR843 - CRP,544776
NCT-T-2018/04/02-0504,YELLOW,ASA1954 SWA1229 - NCT,544790
DAB-T-2018/04/04-8528,YELLOW,N342RC unknown - DAB,544800
CLT-T-2018/04/04-8322,YELLOW,JIA5510 AAL2734 - CLT,544806
ACT-T-2018/04/04-8136,YELLOW,N700UH N889WM - ACT,544814
M98-T-2018/04/02-7372,YELLOW,DAL1503 SKW4183 - M98,544819
AVP-T-2018/04/02-4313,YELLOW,N172TH CTL101 - AVP,544831
BOI-T-2018/04/03-2532,YELLOW,N3781L SKW3390 - BOI,544850
LYH-T-2018/04/05-7399,YELLOW,N707LU N21EB - LYH,544852
SBA-T-2018/04/06-0450,YELLOW,N6160D N6436B - SBA,544857
CVG-T-2018/04/06-9378,YELLOW,unknown N901CR - CVG,544862
C90-T-2018/04/03-6167,YELLOW,GJS4544 RPA3597 - C90,544866
MSY-T-2018/04/04-1694,YELLOW,EASY41 unknown - MSY,544869
BNA-T-2018/04/02-7728,YELLOW,N585MT N7385K - BNA,544874
MSY-T-2018/04/04-0042,YELLOW,N2396S unknown - MSY,544886
CLT-T-2018/04/05-7175,YELLOW,JIA5467 JIA5464 - CLT,544887
AZO-T-2018/04/05-9867,YELLOW,N122PW N65TH - AZO,544892
AUS-T-2018/04/06-4682,YELLOW,unknown CAP4233 - AUS,544895
ICT-T-2018/04/04-2285,YELLOW,ASQ4296 CT72 - ICT,544899
IND-T-2018/04/05-1638,YELLOW,AAL706 FLINT41 - IND,544923
IND-T-2018/04/06-8153,YELLOW,N910NF SWA5607 - IND,544941
DAB-T-2018/04/07-7695,YELLOW,EPIA569 unknown - DAB,544943
RDU-T-2018/04/08-1350,YELLOW,EDV5326 N32727 - RDU,544960
LYH-T-2018/04/03-7516,YELLOW,unknown N783LU - LYH,544967
CLT-T-2018/04/06-4705,YELLOW,JIA5694 JIA5423 - CLT,544971
SCT-T-2018/04/03-5936,YELLOW,R72167 LN253WC - SCT,544978
S46-T-2018/04/05-1429,YELLOW,N115XP unknown - S46,544995
JAN-T-2018/04/04-0169,YELLOW,X72X X058 - JAN,544998
D10-T-2018/04/08-6255,YELLOW,unknown LN917TL - D10,545016
D01-T-2018/04/07-8245,YELLOW,unknown EJA394 - D01,545033
MYR-T-2018/04/06-6427,YELLOW,M5 M12 - MYR,545038
A80-T-2018/04/01-5141,YELLOW,DAL845 DAL2405 - A80,545042
NCT-T-2018/04/01-4923,YELLOW,unknown DAL23 - NCT,545054
D01-T-2018/04/02-2425,YELLOW,TGR30 TGR02 - D01,545057
DAB-T-2018/04/07-9208,YELLOW,unknown N378FA - DAB,545062
MGM-T-2018/04/05-0214,YELLOW,VENOM21 unknown - MGM,545069
ZAB-T-2018/04/02-2634,YELLOW,CAP298 N95WH - ZAB,545091
MYR-T-2018/04/02-5835,YELLOW,A95 A85 - MYR,545100
COS-T-2018/04/05-8285,YELLOW,unknown TALON71 - COS,545106
D21-T-2018/04/01-6559,YELLOW,SKW3203 SKW3588 - D21,545112
BNA-T-2018/04/06-2717,YELLOW,C11 unknown - BNA,545133
A90-T-2018/04/03-8189,YELLOW,NKS256 JBU1384 - A90,545134
PCT-T-2018/04/02-3925,YELLOW,N125DB unknown - PCT,545139
COS-T-2018/04/04-3479,YELLOW,unknown N68HC - COS,545142
JAX-T-2018/04/06-1949,YELLOW,N412CG N84B - JAX,545145
DAB-T-2018/04/05-0320,YELLOW,PHXA34 RDDL451 - DAB,545148
DAB-T-2018/04/01-6267,YELLOW,unknown N4653L - DAB,545159
D01-T-2018/04/03-7602,YELLOW,DCM4082 unknown - D01,545163
DAB-T-2018/04/03-2729,YELLOW,N5199H PHXA30 - DAB,545164
MYR-T-2018/04/03-5914,YELLOW,A95 A85 - MYR,545178
TLH-T-2018/04/03-2457,YELLOW,PL36H FFS20 - TLH,545202
A80-T-2018/04/02-9472,YELLOW,unknown N382BW - A80,545207
A90-T-2018/04/01-8194,YELLOW,JBU1282 WEN3610 - A90,545225
A80-T-2018/04/01-0116,YELLOW,N9670H AIRLIFE - A80,545229
A90-T-2018/04/03-7265,YELLOW,SN5 SN10 - A90,545246
CVG-T-2018/04/05-7268,YELLOW,N121S unknown - CVG,545247
I90-T-2018/04/05-2409,YELLOW,UAL1092 UAL1793 - I90,545248
P80-T-2018/04/05-9778,YELLOW,QXE2216 QXE2207 - P80,545261
M98-T-2018/04/01-8658,YELLOW,DAL1514 EDV5088 - M98,545263
NCT-T-2018/04/06-9095,YELLOW,UAL712 CPZ6014 - NCT,545265
ELP-T-2018/04/04-7225,YELLOW,DK439 DK700 - ELP,545269
AZO-T-2018/04/07-1047,YELLOW,N21LA unknown - AZO,545286
S46-T-2018/04/02-6572,YELLOW,CPZ5796 CAL5235 - S46,545294
MSY-T-2018/04/05-6099,YELLOW,Z520ER Z426PA - MSY,545295
NCT-T-2018/04/04-4994,YELLOW,N3812X SWA1728 - NCT,545316
NCT-T-2018/04/08-5623,YELLOW,UAL733T unknown - NCT,545343
GSO-T-2018/04/05-2518,YELLOW,N138PG unknown - GSO,545347
M98-T-2018/04/05-8378,YELLOW,SWA1831 SKW4963 - M98,545349
RDU-T-2018/04/05-4423,YELLOW,LBQ825 ZUES35 - RDU,545350
TYS-T-2018/04/01-5106,YELLOW,X10Y unknown - TYS,545352
D10-T-2018/04/06-1367,YELLOW,N9738B SKY4 - D10,545355
I90-T-2018/04/05-3521,YELLOW,unknown UAL1253 - I90,545356
D10-T-2018/04/07-0370,YELLOW,ASH5823 AAL1099 - D10,545385
M98-T-2018/04/07-6780,YELLOW,DAL1874 DAL2097 - M98,545389
M98-T-2018/04/05-6222,YELLOW,SKW4534 ASH6125 - M98,545404
ORF-T-2018/04/05-4511,YELLOW,RCH157 VV454 - ORF,545406
CMH-T-2018/04/05-0505,YELLOW,unknown CGMMA - CMH,545408
SAT-T-2018/04/02-5248,YELLOW,SWA4456 PHIMD9 - SAT,545410
D10-T-2018/04/07-2572,YELLOW,ENY3736 AAL1524 - D10,545420
A90-T-2018/04/05-1975,YELLOW,AAL1205 TFF06 - A90,545421
CLT-T-2018/04/03-5103,YELLOW,JIA5279 JIA5299 - CLT,545423
P80-T-2018/04/04-5480,YELLOW,N757JX N6286M - P80,545429
I90-T-2018/04/06-5384,YELLOW,ASH6278 UAL617 - I90,545496
MWH-T-2018/04/03-3705,YELLOW,unknown N800WF - MWH,545508
SBA-T-2018/04/05-6549,YELLOW,N7ZT N21542 - SBA,545509
CLT-T-2018/04/03-3357,YELLOW,JIA5290 AAL721 - CLT,545510
CAE-T-2018/04/06-6700,YELLOW,N108LC N5430D - CAE,545518
T75-T-2018/04/05-2254,YELLOW,unknown BKN26 - T75,545520
AUS-T-2018/04/04-3310,YELLOW,unknown ASH6150 - AUS,545521
U90-T-2018/04/04-9771,YELLOW,unknown SIA84W - U90,545532
S46-T-2018/04/06-3385,YELLOW,unknown N707PA - S46,545533
TPA-T-2018/04/05-8670,YELLOW,N2086E N477MH - TPA,545542
D10-T-2018/04/01-5047,YELLOW,ENY3412 N73AM - D10,545552
TPA-T-2018/04/02-6104,YELLOW,SIL82 VFLT1 - TPA,545566
LEX-T-2018/04/05-7690,YELLOW,N258BW unknown - LEX,545573
TUL-T-2018/04/03-1635,YELLOW,N311HB N476SP - TUL,545587
D21-T-2018/04/01-0321,YELLOW,N434DJ N33UM - D21,545592
DAB-T-2018/04/03-2319,YELLOW,unknown N394D - DAB,545617
R90-T-2018/04/12-3030,YELLOW,S4PG HU15 - R90,549174
TPA-T-2018/04/09-4438,YELLOW,AAL2716 SFY883 - TPA,549177
SDF-T-2018/04/10-6245,YELLOW,LN490AE N563A - SDF,549186
ICT-T-2018/04/10-2708,YELLOW,BOXED55 BZ4JH - ICT,549188
M98-T-2018/04/11-3125,YELLOW,DAL1574 EDV5292 - M98,549239
LEX-T-2018/04/12-6455,YELLOW,LZT109 LZK1 - LEX,549244
NCT-T-2018/04/12-0463,YELLOW,AAL855 SKW4561 - NCT,549245
ABQ-T-2018/04/11-2245,YELLOW,SV16 SV45 - ABQ,549254
ICT-T-2018/04/11-6841,YELLOW,N1848S N452SC - ICT,549263
I90-T-2018/04/10-9295,YELLOW,ASH6203 unknown - I90,549271
TPA-T-2018/04/09-7321,YELLOW,unknown N291SP - TPA,549294
NCT-T-2018/04/15-8091,YELLOW,AAL159 ASA1742 - NCT,549299
I90-T-2018/04/11-1896,YELLOW,UAL1429 RPA3554 - I90,549304
SDF-T-2018/04/11-8387,YELLOW,N1183U unknown - SDF,549313
S46-T-2018/04/13-1115,YELLOW,unknown N3067C - S46,549323
TUL-T-2018/04/10-8292,YELLOW,N715Y unknown - TUL,549329
ACY-T-2018/04/09-4162,YELLOW,N6058U N1323X - ACY,549335
I90-T-2018/04/10-8285,YELLOW,PHM9 LIFE6 - I90,549342
AMA-T-2018/04/13-2985,YELLOW,EN35 DI08 - AMA,549363
GRB-T-2018/04/11-7899,YELLOW,SKW3207 unknown - GRB,549375
CLT-T-2018/04/14-0473,YELLOW,AAL1938 AAL733 - CLT,549378
I90-T-2018/04/13-4794,YELLOW,ASQ4217 unknown - I90,549388
MGM-T-2018/04/11-6340,YELLOW,unknown N3ME - MGM,549398
CMH-T-2018/04/10-9382,YELLOW,N59EC unknown - CMH,549411
RSW-T-2018/04/10-1439,YELLOW,unknown N7PT - RSW,549427
CLE-T-2018/04/09-2363,YELLOW,PO5350 unknown - CLE,549432
FAY-T-2018/04/13-2699,YELLOW,R20384 Z1RM - FAY,549439
D21-T-2018/04/10-4288,YELLOW,GJS6230 SKW4155 - D21,549441
PBI-T-2018/04/09-0124,YELLOW,N24752 unknown - PBI,549455
CAE-T-2018/04/12-8251,YELLOW,N7265H unknown - CAE,549472
SCT-T-2018/04/10-0139,YELLOW,TV9 N8034Z - SCT,549473
I90-T-2018/04/12-4418,YELLOW,UAL429 AAL2256 - I90,549477
P31-T-2018/04/13-6477,YELLOW,unknown unknown - P31,549484
A90-T-2018/04/12-0785,YELLOW,CHH7961 AAL29 - A90,549505
T75-T-2018/04/11-4797,YELLOW,unknown BKN47 - T75,549509
D01-T-2018/04/09-4615,YELLOW,unknown N218WB - D01,549513
ABE-T-2018/04/11-2034,YELLOW,N54803 N352DS - ABE,549529
TPA-T-2018/04/10-5884,YELLOW,AAL1198 SIL101 - TPA,549540
GEG-T-2018/04/09-9682,YELLOW,X442CP unknown - GEG,549542
CVG-T-2018/04/11-5304,YELLOW,N8636A unknown - CVG,549569
TRI-T-2018/04/13-1843,YELLOW,N113ED N221WS - TRI,549570
PBI-T-2018/04/09-1761,YELLOW,N62665 unknown - PBI,549586
CRP-T-2018/04/14-6222,YELLOW,ROVE30 ROVE33 - CRP,549596
BOI-T-2018/04/14-2817,YELLOW,DAL1940 unknown - BOI,549605
NCT-T-2018/04/13-8547,YELLOW,SKW5967 unknown - NCT,549634
A80-T-2018/04/15-9711,YELLOW,DAL1350 DAL1880 - A80,549639
MSO-T-2018/04/10-2329,YELLOW,JUMP73 unknown - MSO,549647
U90-T-2018/04/14-8437,YELLOW,N3782F N1174X - U90,549648
ACY-T-2018/04/11-3219,YELLOW,SPAWN21 unknown - ACY,549651
P80-T-2018/04/11-9281,YELLOW,N3555L N172MR - P80,549665
CMH-T-2018/04/10-8118,YELLOW,N78SZ unknown - CMH,549676
A90-T-2018/04/13-6777,YELLOW,RPA6096 unknown - A90,549677
CLT-T-2018/04/14-5067,YELLOW,AAL2015 JIA5329 - CLT,549686
CPR-T-2018/04/12-1982,YELLOW,unknown N423GS - CPR,549690
U90-T-2018/04/15-1699,YELLOW,MSQT77 N232VA - U90,549696
NCT-T-2018/04/09-1779,YELLOW,SKW4561 SKW5550 - NCT,549698
ICT-T-2018/04/10-0703,YELLOW,N55504 BOXD22 - ICT,549704
DAB-T-2018/04/11-0020,YELLOW,CONN451 unknown - DAB,549708
BOI-T-2018/04/10-5134,YELLOW,YS7 YS23 - BOI,549718
A90-T-2018/04/11-0685,YELLOW,JBU984 JZA460 - A90,549730
P80-T-2018/04/10-8222,YELLOW,JZA125 N791BP - P80,549736
